seed,condition,variant,sharpe_like,final_equity,fill_rate,inv_p99,train_seconds,eval_seconds
44,coarsened,regime_only,0.7116879426198913,2.579025920652498,0.231875,3.0,985.6848254203796,0.7310409545898438
44,coarsened,combined,0.532444520425842,1.9797997784447858,0.12625,3.0,996.8972432613373,0.7374410629272461
44,coarsened,oracle_pure,0.5763496229042918,2.1664254192113646,0.21625,2.0,983.7730755805969,0.7183611392974854
44,coarsened,oracle_full,0.8124383578750572,3.343207558963229,0.268125,2.0,996.3690416812897,0.7475359439849854
44,none,regime_only,0.7116879426198913,2.579025920652498,0.231875,3.0,983.6605498790741,0.7308099269866943
44,none,combined,0.7116879426198913,2.579025920652498,0.231875,3.0,985.073557138443,0.7364637851715088
44,none,oracle_pure,0.5763496229042918,2.1664254192113646,0.21625,2.0,984.0256977081299,0.7107481956481934
44,none,oracle_full,0.5763496229042918,2.1664254192113646,0.21625,2.0,1061.6614038944244,0.8343377113342285
45,full,sigma_only,0.8874903109019181,3.409678003236337,0.264375,2.0,1098.0539309978485,0.7582483291625977
45,full,regime_only,0.8960085336733483,3.4827262402416466,0.255625,2.0,1084.1948912143707,0.7553186416625977
45,full,combined,0.6832196617011528,2.9935335100178975,0.21125,3.0,1205.9077382087708,0.9008138179779053
45,full,oracle_pure,0.5775480745181341,3.044567461169919,0.200625,3.0,1190.4144098758698,0.8456296920776367
45,full,oracle_full,0.9566283674442105,3.8655486107575427,0.28,2.0,1062.676108121872,0.745119571685791
45,noisy,sigma_only,0.8953159578048858,3.409668590755558,0.22875,2.0,996.9346334934235,0.7345762252807617
45,noisy,regime_only,0.8960085336733483,3.4827262402416466,0.255625,2.0,1016.4918174743652,0.7424178123474121
45,noisy,combined,0.7695523176447678,2.738938794139898,0.2075,2.0,1053.143078327179,0.7619802951812744
45,noisy,oracle_pure,0.5775480745181341,3.044567461169919,0.200625,3.0,1079.2353143692017,0.8066110610961914
45,noisy,oracle_full,0.9139465383308615,3.4949078343928193,0.265,2.0,1128.7762212753296,0.7852640151977539
45,lagged,sigma_only,0.929300270963045,3.885972265581131,0.2825,2.0,1118.466171503067,0.7879135608673096
45,lagged,regime_only,0.8960085336733483,3.4827262402416466,0.255625,2.0,1118.1176512241364,0.7753024101257324
